workerid,proliferate.condition,A_key,B_key,C1,C2,chosen_key,chosen_option,chosen_text,expected_key,expected_option,filler_type,group,item,item_feedback,item_list,list_assigned,raw_score,rt_ms,score_rel_expected,sentence,slide_number_in_experiment,slider_value,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
131,list 4,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C1,A,She spent some time comparing different models.,C1,A,clear,Filler,F11,,,4,-2,9628,2,Lena bought a new laptop last week.,22,2,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,4,-2,11177,2,The lecture ended earlier than expected.,23,2,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,There were technical issues with the sound system.,The band practices every week.,C1,B,There were technical issues with the sound system.,C1,B,clear,Filler,F04,,,4,2,6895,2,The concert started later than planned.,24,6,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,C1,A,A large group had made a reservation.,C1,A,clear,Filler,F08,,,4,-2,5818,2,The restaurant was fully booked.,25,2,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,Their backpacks were already packed by the door.,They gathered their things in the living room.,C2,A,They gathered their things in the living room.,C1,B,clear,Filler,F19,,,4,-2,10917,-2,The children finished their homework early.,26,2,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,They wouldn't have been able to handle the spicy one.,He also cooked a pot of spicy curry for them.,C1,B,They wouldn't have been able to handle the spicy one.,C1,B,,Adjective,49,,4,4,2,7199,2,It was a mild curry that Gaurav cooked for his friends.,27,6,critical,cleft,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C1,C2,He hadn’t had time to read it.,He was also reading it.,C1,A,He hadn’t had time to read it.,C1,A,,VP,19,,4,4,-2,8862,2,It was printing the report that Gaurav was busy with.,28,2,critical,cleft,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C2,B,He now follows a mix of strength and cardio exercises.,C1,A,clear,Filler,F12,,,4,2,6534,-2,Daniel changed his workout routine.,29,6,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,The plates and cutlery went into the dishwasher.,He also cleaned the plates.,C1,B,The plates and cutlery went into the dishwasher.,C2,A,,Object,35,,4,4,2,5805,-2,Harvey washed the glasses by hand.,30,6,critical,neutral,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,4,2,7606,2,The children stayed inside all day.,31,6,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,He really has the most beautiful handwriting of anyone.,Marie wrote a couple as well.,C1,B,He really has the most beautiful handwriting of anyone.,C1,B,,Subject,4,,4,4,2,6719,2,It was Nick who wrote the thank-you cards.,32,6,critical,cleft,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C1,C2,He didn't know about the delivery drop-off at the back of the building.,He dropped a few packages at the back-door as well.,C1,A,He didn't know about the delivery drop-off at the back of the building.,C1,A,,Adjunct,64,,4,4,-2,6712,2,It was at the front door that Sebastian dropped the packages.,33,2,critical,cleft,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
131,list 4,C2,C1,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C2,A,She logged into her email shortly after starting her day.,C1,B,clear,Filler,F17,,,4,-2,6330,-2,Laura decided to work from home.,34,2,filler,,[],4,Yes,,1,Judgement,1,English,Chrome,Windows,1080,1920,4.553066666666667,
339,list 4,C2,C1,Their backpacks were already packed by the door.,They gathered their things in the living room.,C2,A,They gathered their things in the living room.,C1,B,clear,Filler,F19,,,4,-1,10804,-1,The children finished their homework early.,5,3,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,B,Passengers were already waiting on the platform.,C1,B,clear,Filler,F16,,,4,2,6219,2,The train arrived later than expected.,6,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,C2,A,The shop sells clothing and shoes.,C1,B,clear,Filler,F05,,,4,-3,5933,-3,The shop closed early that evening.,7,1,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,B,She settled in and looked out as the plane prepared for take-off.,C1,B,clear,Filler,F13,,,4,2,8635,2,Sophie chose the window seat.,8,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,They wouldn't have been able to handle the spicy one.,He also cooked a pot of spicy curry for them.,C2,B,He also cooked a pot of spicy curry for them.,C1,A,,Adjective,49,,4,4,2,11263,-2,It was a mild curry that Gaurav cooked for his friends.,9,6,critical,cleft,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He didn't know about the delivery drop-off at the back of the building.,He dropped a few packages at the back-door as well.,C2,A,He dropped a few packages at the back-door as well.,C1,B,,Adjunct,64,,4,4,-2,9979,-2,It was at the front door that Sebastian dropped the packages.,10,2,critical,cleft,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,4,2,5864,2,The package arrived in the morning.,11,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He really has the most beautiful handwriting of anyone.,Marie wrote a couple as well.,C1,B,He really has the most beautiful handwriting of anyone.,C1,B,,Subject,4,,4,4,3,7060,3,It was Nick who wrote the thank-you cards.,12,7,critical,cleft,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,C1,B,The main topics had already been covered.,C1,B,clear,Filler,F09,,,4,3,6752,3,The lecture ended earlier than expected.,13,7,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,The hinges seemed fine to him.,He fixed the hinges as well.,C2,B,He fixed the hinges as well.,C1,A,,Object,34,,4,4,2,4120,-2,It was the door handle that Ryan fixed.,14,6,critical,cleft,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C1,B,He carried it over his arm as he left the house.,C1,B,clear,Filler,F14,,,4,2,4932,2,Max brought a jacket with him.,15,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,The new space has a larger dining area.,The interior features modern decor and bright lighting.,C2,B,The interior features modern decor and bright lighting.,C1,A,clear,Filler,F18,,,4,2,5641,-2,The restaurant opened a new location.,16,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,4,3,5688,3,Alex missed the bus.,17,7,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C1,B,She spent some time comparing different models.,C1,B,clear,Filler,F11,,,4,1,5547,1,Lena bought a new laptop last week.,18,5,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,There were technical issues with the sound system.,The band practices every week.,C1,A,There were technical issues with the sound system.,C1,A,clear,Filler,F04,,,4,-3,7034,3,The concert started later than planned.,19,1,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,4,-1,5738,1,The alarm went off unexpectedly.,20,3,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C1,B,He spent the evening in the kitchen preparing the meal.,C1,B,clear,Filler,F15,,,4,1,11470,1,Tom cooked dinner for everyone.,21,5,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,Her friend was labelling them.,She also labelled them with colourful tags.,C2,B,She also labelled them with colourful tags.,C2,B,,VP,20,,4,4,2,5355,2,Sarah was engaged in wrapping the gifts.,22,6,critical,neutral,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,C1,A,She wanted to ask the teacher a question.,C1,A,clear,Filler,F06,,,4,-3,4764,3,Mia stayed after class.,23,1,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,She was the only one with internet access on her phone.,Aaron also made one.,C1,A,She was the only one with internet access on her phone.,C2,B,,Subject,5,,4,4,-2,11308,-2,Iva made the reservation at the restaurant.,24,2,critical,neutral,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,The office counter was already closed.,She also handed in a copy at the office.,C2,B,She also handed in a copy at the office.,C2,B,,Adjunct,65,,4,4,1,9108,1,Sarah submitted the form online.,25,5,critical,neutral,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,The plates and cutlery went into the dishwasher.,He also cleaned the plates.,C2,A,He also cleaned the plates.,C2,A,,Object,35,,4,4,-1,16037,1,Harvey washed the glasses by hand.,26,3,critical,neutral,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C2,A,She logged into her email shortly after starting her day.,C1,B,clear,Filler,F17,,,4,-1,4404,-1,Laura decided to work from home.,27,3,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,She didn't like the non-stick one.,She also got a non-stick one.,C2,B,She also got a non-stick one.,C2,B,,Adjective,50,,4,4,1,5377,1,Marie ordered the stainless steel pan.,28,5,critical,neutral,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,He needed something to stay awake.,Coffee is served in many cafés.,C1,A,He needed something to stay awake.,C1,A,clear,Filler,F07,,,4,-3,5182,3,Jonas ordered a coffee.,29,1,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C2,A,It was later placed in the hallway by the entrance.,C1,B,clear,Filler,F20,,,4,-3,4310,-3,The package was delivered to the neighbour.,30,1,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C1,C2,He hadn’t had time to read it.,He was also reading it.,C2,B,He was also reading it.,C1,A,,VP,19,,4,4,2,4456,-2,It was printing the report that Gaurav was busy with.,31,6,critical,cleft,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,4,3,17090,3,The children stayed inside all day.,32,7,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,4,3,11833,3,The restaurant was fully booked.,33,7,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
339,list 4,C2,C1,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C1,B,He now follows a different weekly schedule.,C1,B,clear,Filler,F12,,,4,2,5264,2,Daniel changed his workout routine.,34,6,filler,,[],4,Yes,Would love to do more for you.,2,Testing language.,1,english,Chrome,Windows,720,1280,5.363583333333334,
182,list 4,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,C1,A,It had been shipped earlier than planned.,C1,A,clear,Filler,F10,,,4,-1,6496,1,The package arrived in the morning.,5,3,filler,,[],4,Yes,,1,Choosing which sentence ending seemed more natural and if native language had an impact on this,1,English,Chrome,Windows,1152,2048,8.0028,
182,list 4,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C2,A,It was a lightweight jacket he often carries in his bag.,C1,B,clear,Filler,F14,,,4,-2,24578,-2,Max brought a jacket with him.,6,2,filler,,[],4,Yes,,1,Choosing which sentence ending seemed more natural and if native language had an impact on this,1,English,Chrome,Windows,1152,2048,8.0028,
182,list 4,C1,C2,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C1,A,The neighbour signed for it at the door.,C1,A,clear,Filler,F20,,,4,-1,5957,1,The package was delivered to the neighbour.,7,3,filler,,[],4,Yes,,1,Choosing which sentence ending seemed more natural and if native language had an impact on this,1,English,Chrome,Windows,1152,2048,8.0028,
182,list 4,C1,C2,Their backpacks were already packed by the door.,They gathered their things in the living room.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F19,,,4,0,9151,0,The children finished their homework early.,8,4,filler,,[],4,Yes,,1,Choosing which sentence ending seemed more natural and if native language had an impact on this,1,English,Chrome,Windows,1152,2048,8.0028,
182,list 4,C2,C1,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,B,She settled in and looked out as the plane prepared for take-off.,C1,B,clear,Filler,F13,,,4,2,9702,2,Sophie chose the window seat.,9,6,filler,,[],4,Yes,,1,Choosing which sentence ending seemed more natural and if native language had an impact on this,1,English,Chrome,Windows,1152,2048,8.0028,
